"category","category_ko","order","emoji","unicode","name_ko","keywords_ko","emoji_version"
"symbols","기호","21","🚱","1F6B1","마실 수 없는 물","섭취 금지, 마시지 마시오, 마실 수 없는 물","1"
"symbols","기호","22","🚷","1F6B7","보행자 통행 금지","보행자 금지, 보행자 통행 금지","1"
"symbols","기호","23","📵","1F4F5","휴대전화 사용금지","전화 사용금지, 휴대전화 끄기, 휴대전화 사용금지","1"
"symbols","기호","24","🔞","1F51E","18세 이하 금지","성인용, 18금, 18세, 18세 이하 금지","0.6"
"symbols","기호","25","☢️","2622-FE0F","방사선","위험, 주의, 방사능, 방사선","1"
"symbols","기호","26","☣️","2623-FE0F","생물학적 위험","바이오해저드, 생물학적 위험","1"
"symbols","기호","27","⬆️","2B06-FE0F","상향 화살표","북쪽, 위쪽, 화살표, 상향 화살표","0.6"
"symbols","기호","28","↗️","2197-FE0F","우상향 화살표","북동쪽, 화살표, 우상향 화살표","0.6"
"symbols","기호","29","➡️","27A1-FE0F","우향 화살표","동쪽, 화살표, 우향 화살표","0.6"
"symbols","기호","30","↘️","2198-FE0F","우하향 화살표","남동쪽, 화살표, 우하향 화살표","0.6"
"symbols","기호","31","⬇️","2B07-FE0F","하향 화살표","남쪽, 화살표, 하향 화살표","0.6"
"symbols","기호","32","↙️","2199-FE0F","좌하향 화살표","남서쪽, 화살표, 좌하향 화살표","0.6"
"symbols","기호","33","⬅️","2B05-FE0F","좌향 화살표","서쪽, 화살표, 좌향 화살표","0.6"
"symbols","기호","34","↖️","2196-FE0F","좌상향 화살표","북서쪽, 화살표, 좌상향 화살표","0.6"
"symbols","기호","35","↕️","2195-FE0F","상하향 화살표","위아래, 화살표, 상하향 화살표","0.6"
"symbols","기호","36","↔️","2194-FE0F","좌우향 화살표","좌우, 화살표, 좌우향 화살표","0.6"
"symbols","기호","37","↩️","21A9-FE0F","왼쪽으로 꺾어지는 우향 화살표","좌회전, 화살표, 왼쪽으로 꺾어지는 우향 화살표","0.6"
"symbols","기호","38","↪️","21AA-FE0F","오른쪽으로 꺾어지는 좌향 화살표","우회전, 화살표, 오른쪽으로 꺾어지는 좌향 화살표","0.6"
"symbols","기호","39","⤴️","2934-FE0F","위쪽으로 꺾어지는 우향 화살표","좌회전, 화살표, 위쪽으로 꺾어지는 우향 화살표","0.6"
"symbols","기호","40","⤵️","2935-FE0F","아래쪽으로 꺾어지는 우향 화살표","우회전, 화살표, 아래쪽으로 꺾어지는 우향 화살표","0.6"
"symbols","기호","41","🔃","1F503","시계 방향 화살표","화살표, 새로고침, 새로고침 표시, 시계 방향 화살표","0.6"
"symbols","기호","42","🔄","1F504","반시계 방향 화살표","화살표, 반시계 방향, 반시계 방향 화살표","1"
"symbols","기호","43","🔙","1F519","왼쪽 화살표","뒤로, 화살표, 왼쪽 화살표","0.6"
"symbols","기호","44","🔚","1F51A","끝내기 화살표","종료, 화살표, 끝내기 화살표","0.6"
"symbols","기호","45","🔛","1F51B","양쪽 방향 화살표","켜짐, 화살표, 양쪽 방향 화살표","0.6"
"symbols","기호","46","🔜","1F51C","곧 진행된다는 화살표","곧, 화살표, 곧 진행된다는 신호, 곧 진행된다는 표시, 곧 진행된다는 화살표","0.6"
"symbols","기호","47","🔝","1F51D","위쪽 화살표","상단, 화살표, 위쪽으로, 위로 화살표, 위쪽 화살표","0.6"
"symbols","기호","48","🛐","1F6D0","예배공간","기도, 사원, 예배, 예배공간","1"
"symbols","기호","49","⚛️","269B-FE0F","원자 기호","원자, 원자 기호","1"
"symbols","기호","50","🕉️","1F549-FE0F","힌두교","옴, 힌두교","0.7"
"symbols","기호","51","✡️","2721-FE0F","다비드별","별, 다비드, 유대교, 다비드별","0.7"
"symbols","기호","52","☸️","2638-FE0F","진리의 수레바퀴","바퀴, 불교, 다르마, 수레바퀴, 진리의 수레바퀴","0.7"
"symbols","기호","53","☯️","262F-FE0F","음양","양, 음, 음양","0.7"
"symbols","기호","54","✝️","271D-FE0F","라틴 십자가","종교, 기독교, 십자가, 라틴 십자가","0.7"
"symbols","기호","55","☦️","2626-FE0F","전통적인 십자가","종교, 기독교, 십자가, 전통적인 십자가","1"
"symbols","기호","56","☪️","262A-FE0F","초승달과 별","별, 종교, 이슬람, 초승달, 초승달과 별","0.7"
"symbols","기호","57","☮️","262E-FE0F","평화 기호","평화, 평화 기호","1"
"symbols","기호","58","🕎","1F54E","유대교","촛대, 메노라, 유대교","1"
"symbols","기호","59","🔯","1F52F","육각형 별","별, 육각 별, 육각형 별","0.6"
"symbols","기호","60","🪯","1FAAF","시크교","칸다, 종교, 시크교","15"
"symbols","기호","61","♈","2648","별자리","별, 양, 양자리, 별자리","0.6"
"symbols","기호","62","♉","2649","황소자리","별, 황소, 별자리, 황소자리","0.6"
"symbols","기호","63","♊","264A","쌍둥이 자리","별, 별자리, 쌍둥이, 쌍둥이 자리","0.6"
"symbols","기호","64","♋","264B","별자리","게자리, 별자리","0.6"
"symbols","기호","65","♌","264C","사자자리","별, 사자, 별자리, 사자자리","0.6"
"symbols","기호","66","♍","264D","처녀자리","별, 처녀, 별자리, 처녀자리","0.6"
"symbols","기호","67","♎","264E","천칭자리","별, 천칭, 별자리, 천칭자리","0.6"
"symbols","기호","68","♏","264F","스콜피온","별, 전갈, 별자리, 전갈자리, 스콜피온","0.6"
"symbols","기호","69","♐","2650","사수자리","별, 활, 별자리, 사수자리","0.6"
"symbols","기호","70","♑","2651","염소자리","별, 염소, 별자리, 염소자리","0.6"
"symbols","기호","71","♒","2652","물병자리","물, 별, 물병, 별자리, 물병자리","0.6"
"symbols","기호","72","♓","2653","물고기자리","별, 물고기, 별자리, 물고기자리","0.6"
"symbols","기호","73","⛎","26CE","뱀주인자리","별자리, 뱀주인자리","0.6"
"symbols","기호","74","🔀","1F500","엇갈린 화살표","화살표, 랜덤 재생, 엇갈린 화살표","1"
"symbols","기호","75","🔁","1F501","꼬리를 무는 화살표","화살표, 전곡 반복 재생, 꼬리를 무는 화살표","1"
"symbols","기호","76","🔂","1F502","꼬리를 무는 화살표와 숫자 1","화살표, 한 곡 반복 재생, 꼬리를 무는 화살표와 숫자 1","1"
"symbols","기호","77","▶️","25B6-FE0F","재생 버튼","재생, 삼각형, 플레이, 재생 버튼","0.6"
"symbols","기호","78","⏩","23E9","오른쪽 화살표 두 개","빨리 감기, 오른쪽 화살표 두 개","0.6"
"symbols","기호","79","⏭️","23ED-FE0F","다음 트랙 버튼","다음 장면, 다음 트랙, 다음 트랙 버튼","0.7"
"symbols","기호","80","⏯️","23EF-FE0F","재생 또는 일시 정지 버튼","재생, 일시 정지, 재생 또는 일시 정지 버튼","1"
"symbols","기호","81","◀️","25C0-FE0F","반대로 버튼","반대, 복귀, 반대로 버튼","0.6"
"symbols","기호","82","⏪","23EA","왼쪽 화살표 두 개","되감기, 왼쪽 화살표 두 개","0.6"
"symbols","기호","83","⏮️","23EE-FE0F","마지막 트랙 버튼","최종 트랙, 마지막 노래, 마지막 트랙, 마지막 트랙 버튼","0.7"
"symbols","기호","84","🔼","1F53C","위쪽 삼각형 버튼","삼각형, 위쪽 삼각형, 위쪽 삼각형 버튼","0.6"
"symbols","기호","85","⏫","23EB","위쪽 화살표","위로, 위쪽, 위쪽 화살표","0.6"
"symbols","기호","86","🔽","1F53D","아래쪽 삼각형 버튼","삼각형, 아래쪽 삼각형, 아래쪽 삼각형 버튼","0.6"
"symbols","기호","87","⏬","23EC","아래쪽 화살표","아래로, 아랫쪽, 아래쪽 화살표","0.6"
"symbols","기호","88","⏸️","23F8-FE0F","일시 정지 버튼","정지, 일시 정지, 일시 정지 버튼","0.7"
"symbols","기호","89","⏹️","23F9-FE0F","정지 버튼","정지, 중단, 중지, 사각형, 정지 버튼","0.7"
"symbols","기호","90","⏺️","23FA-FE0F","녹음 버튼","원, 기록, 녹음, 동그라미, 녹음 버튼","0.7"
"symbols","기호","91","⏏️","23CF-FE0F","꺼냄 버튼","꺼냄, 추출, 꺼내기, 꺼냄 버튼","1"
"symbols","기호","92","🎦","1F3A6","영화관","영화, 극장, 영화관","0.6"
"symbols","기호","93","🔅","1F505","어두움 표시","어두움, 밝기 낮음, 낮은 밝기, 어두움 표시","1"
"symbols","기호","94","🔆","1F506","밝음 표시","밝음, 밝기 높음, 높은 밝기, 밝음 표시","1"
"symbols","기호","95","📶","1F4F6","안테나 신호","안테나, 휴대전화, 신호 강도, 안테나 신호","0.6"
"symbols","기호","96","🛜","1F6DC","네트워크","무선, 인터넷, 컴퓨터, 네트워크","15"
"symbols","기호","97","📳","1F4F3","휴대전화 진동모드","진동 모드, 휴대전화 진동모드","0.6"
"symbols","기호","98","📴","1F4F4","전원이 꺼진 휴대전화","휴대전화 끄기, 휴대전화 전원 끄기, 전원이 꺼진 휴대전화","0.6"
"symbols","기호","99","♀️","2640-FE0F","여성 기호","기호, 여성, 여성 기호","4"
"symbols","기호","100","♂️","2642-FE0F","남성 기호","기호, 남성, 남성 기호","4"
"symbols","기호","101","⚧️","26A7-FE0F","트랜스젠더 기호","트랜스젠더, 트랜스젠더 기호","13"
"symbols","기호","102","✖️","2716-FE0F","곱셈기호","곱셈, 엑스, 취소, 곱하기, 곱셈기호","0.6"
"symbols","기호","103","➕","2795","더하기 표시","더하기, 플러스, 더하기 표시","0.6"
"symbols","기호","104","➖","2796","빼기 표시","빼기, 마이너스, 빼기 표시","0.6"
"symbols","기호","105","➗","2797","나누기 표시","나누기, 나누기 표시","0.6"
"symbols","기호","106","🟰","1F7F0","등호 기호","같음, 등호 기호","14"
"symbols","기호","107","♾️","267E-FE0F","뫼비우스","무한, 영원, 뫼비우스","11"
"symbols","기호","108","‼️","203C-FE0F","두 개의 느낌표","느낌표, 두 개의 느낌표","0.6"
"symbols","기호","109","⁉️","2049-FE0F","느낌표와 물음표","부호, 느낌표, 물음표, 느낌표와 물음표","0.6"
"symbols","기호","110","❓","2753","빨간색 물음표","물음, 의문, 질문, 물음표, 빨간색 물음표","0.6"
"symbols","기호","111","❔","2754","하얀색 물음표","물음, 의문, 질문, 하얀색 물음표","0.6"
"symbols","기호","112","❕","2755","하얀색 느낌표","느낌, 하얀색 느낌표","0.6"
"symbols","기호","113","❗","2757","빨간색 느낌표","부호, 느낌표, 빨간색 느낌표","0.6"
"symbols","기호","114","〰️","3030-FE0F","물결 모양 대시","물결, 물결표, 물결 모양 대시","0.6"
"symbols","기호","115","💱","1F4B1","화폐","돈, 환전, 교환, 화폐","0.6"
"symbols","기호","116","💲","1F4B2","미국 화폐","돈, 불, 달러화, 미국 돈, 미국 달러, 미국 화폐","0.6"
"symbols","기호","117","⚕️","2695-FE0F","의술의 신","의학, 의학 기호, 의술의 신","4"
"symbols","기호","118","♻️","267B-FE0F","재활용 표시","재활용, 재활용 표시","0.6"
"symbols","기호","119","⚜️","269C-FE0F","백합 문장","문장, 백합, 백합 문장","1"
"symbols","기호","120","🔱","1F531","삼지창","창, 삼지창","0.6"
"symbols","기호","121","📛","1F4DB","이름표","명찰, 이름표","0.6"
"symbols","기호","122","🔰","1F530","노란색 초록색 이파리 모양","초보자, 노란색 초록색, 노란색 초록색 이파리 모양","0.6"
"symbols","기호","123","⭕","2B55","크고 진한 동그라미","원, 동그라미, 크고 진한 동그라미","0.6"
"symbols","기호","124","✅","2705","체크 표시","체크, 체크 표시","0.6"
"symbols","기호","125","☑️","2611-FE0F","체크표시된 투표란","투표, 체크박스, 체크상자, 체크표시된 투표란","0.6"
"symbols","기호","126","✔️","2714-FE0F","진한 체크 표시","체크표시, 진한 체크표시, 진한 체크 표시","0.6"
"symbols","기호","127","❌","274C","엑스 표시","엑스, 엑스표, 엑스 표시","0.6"
"symbols","기호","128","❎","274E","초록 상자 안 엑스표","엑스표, 상자 안 엑스표, 초록 상자 안 엑스표","0.6"
"symbols","기호","129","➰","27B0","루프","고리, 루프","0.6"
"symbols","기호","130","➿","27BF","두 개의 루프","두 개의 고리, 두 개의 루프","1"
"symbols","기호","131","〽️","303D-FE0F","부분 교체 기호","기호, 부분, 부분 교체 기호","0.6"
"symbols","기호","132","✳️","2733-FE0F","여덟 갈래 별표","별표, 여덟 갈래 별표","0.6"
"symbols","기호","133","✴️","2734-FE0F","팔각 별","별, 팔각 별","0.6"
"symbols","기호","134","❇️","2747-FE0F","반짝임","반짝, 반짝임","0.6"
"symbols","기호","135","©️","00A9-FE0F","동그라미 c","씨, 저작권, 동그라미 c","0.6"
"symbols","기호","136","®️","00AE-FE0F","동그라미 r","알, 등록상표, 동그라미 r","0.6"
"symbols","기호","137","™️","2122-FE0F","트레이드 마크 표시","상표, 상표 표시, 트레이드 마크 표시","0.6"
"symbols","기호","138","#️⃣","0023-FE0F-20E3","키 캡: #","키 캡, 키 캡: #","0.6"
"symbols","기호","139","*️⃣","002A-FE0F-20E3","키 캡: *","키 캡, 키 캡: *","2"
"symbols","기호","140","0️⃣","0030-FE0F-20E3","키 캡: 0","키 캡, 키 캡: 0","0.6"
"symbols","기호","141","1️⃣","0031-FE0F-20E3","키 캡: 1","키 캡, 키 캡: 1","0.6"
"symbols","기호","142","2️⃣","0032-FE0F-20E3","키 캡: 2","키 캡, 키 캡: 2","0.6"
"symbols","기호","143","3️⃣","0033-FE0F-20E3","키 캡: 3","키 캡, 키 캡: 3","0.6"
"symbols","기호","144","4️⃣","0034-FE0F-20E3","키 캡: 4","키 캡, 키 캡: 4","0.6"
"symbols","기호","145","5️⃣","0035-FE0F-20E3","키 캡: 5","키 캡, 키 캡: 5","0.6"
"symbols","기호","146","6️⃣","0036-FE0F-20E3","키 캡: 6","키 캡, 키 캡: 6","0.6"
"symbols","기호","147","7️⃣","0037-FE0F-20E3","키 캡: 7","키 캡, 키 캡: 7","0.6"
"symbols","기호","148","8️⃣","0038-FE0F-20E3","키 캡: 8","키 캡, 키 캡: 8","0.6"
"symbols","기호","149","9️⃣","0039-FE0F-20E3","키 캡: 9","키 캡, 키 캡: 9","0.6"
"symbols","기호","150","🔟","1F51F","키 캡: 10","키 캡, 키 캡: 10","0.6"
"symbols","기호","151","🔠","1F520","영어 대문자","대문자, 대문자 입력, 영어 대문자","0.6"
"symbols","기호","152","🔡","1F521","영어 소문자","소문자, 소문자 입력, 영어 소문자","0.6"
"symbols","기호","153","🔢","1F522","숫자 입력","숫자, 숫자 입력","0.6"
"symbols","기호","154","🔣","1F523","기호 입력","기호, 기호 입력","0.6"
"symbols","기호","155","🔤","1F524","라틴어 알파벳 입력","라틴어 알파벳, 라틴어 알파벳 입력","0.6"
"symbols","기호","156","🅰️","1F170-FE0F","혈액형 에이형","a, 에이형, 혈액형 에이형","0.6"
"symbols","기호","157","🆎","1F18E","혈액형 에이비형","ab, 에이비형, 혈액형 에이비형","0.6"
"symbols","기호","158","🅱️","1F171-FE0F","혈액형 비형","b, 비형, 혈액형 비형","0.6"
"symbols","기호","159","🆑","1F191","네모 안에 씨엘","씨엘, cl, 씨엘 네모 안, 네모 안에 씨엘","0.6"
"symbols","기호","160","🆒","1F192","쿨 신호","쿨, cool, 쿨 신호","0.6"
"symbols","기호","161","🆓","1F193","프리 신호","프리, 자유, 자유 신호, 프리 신호","0.6"
"symbols","기호","162","ℹ️","2139-FE0F","정보 출처","i, 정보, 정보 출처","0.6"
"symbols","기호","163","🆔","1F194","아이디 표시","id, 아이디, 아이디 신호, 아이디 표시","0.6"
"symbols","기호","164","Ⓜ️","24C2-FE0F","원글자 엠","m, 원, 동그라미, 원글자 엠","0.6"
"symbols","기호","165","🆕","1F195","새로운 신호","뉴, new, 새로운, 새롭다, 뉴 신호, 새로운 소식, 새로운 신호","0.6"
"symbols","기호","166","🆖","1F196","엔지 표시","엔지, ng, 노굿, 노굿 신호, 엔지 신호, 엔지 표시","0.6"
"symbols","기호","167","🅾️","1F17E-FE0F","혈액형 오형","o, 오형, 혈액형 오형","0.6"
"symbols","기호","168","🆗","1F197","오케이 신호","네, 예, ok, 좋다, 오케이, 오케이 신호","0.6"
"symbols","기호","169","🅿️","1F17F-FE0F","주차 표시","p, 주차, 파킹, 주차장, 음각 피, 주차 표시","0.6"
"symbols","기호","170","🆘","1F198","에스오에스 신호","구조, sos, 에스오에스, 구조 신호, 에스오에스 신호","0.6"
"symbols","기호","171","🆙","1F199","위로 버튼","업, up, 위쪽으로, 위로 버튼","0.6"
"symbols","기호","172","🆚","1F19A","브이에스","대, vs, 브이에스","0.6"
"symbols","기호","173","🈁","1F201","일본어 ""여기"" 버튼","일본어, koko, 카타카나, 일본어 ""여기"" 버튼","0.6"
"symbols","기호","174","🈂️","1F202-FE0F","일본어 ""봉사료"" 버튼","sa, 일본어, 카타카나, 일본어 ""봉사료"" 버튼","0.6"
"symbols","기호","175","🈷️","1F237-FE0F","달 월","달, 개월, 한달, 달 월","0.6"
"symbols","기호","176","🈶","1F236","있을 유","있음, 있을 유","0.6"
"symbols","기호","177","🈯","1F22F","가리킬 지","지칭, 손가락, 가리키다, 가리킬 지","0.6"
"symbols","기호","178","🉐","1F250","얻을 득","이득, 이익, 획득, 얻을 득","0.6"
"symbols","기호","179","🈹","1F239","나눌 할","나눔, 분리, 나누기, 나눌 할","0.6"
"symbols","기호","180","🈚","1F21A","없을 무","없음, 없을 무","0.6"
"symbols","기호","181","🈲","1F232","금할 금","금지, 차단, 금하다, 금할 금","0.6"
"symbols","기호","182","🉑","1F251","옳을 가","맞음, 옮음, 허가, 옳을 가","0.6"
"symbols","기호","183","🈸","1F238","거듭 신","거듭 신","0.6"
"symbols","기호","184","🈴","1F234","합할 합","전체, 합하기, 합할 합","0.6"
"symbols","기호","185","🈳","1F233","텅 빈 상태","빌 공, 비어있음, 텅 빈 상태","0.6"
"symbols","기호","186","㊗️","3297-FE0F","원 표시된 축하 표의문자","축하, 중국어, 표의문자, 원 안의 축하 표의문자, 원 표시된 축하 표의문자","0.6"
"symbols","기호","187","㊙️","3299-FE0F","원 표시된 비밀 표의문자","비밀, 중국어, 표의문자, 원 표시된 비밀 표의문자","0.6"
"symbols","기호","188","🈺","1F23A","벼슬 관","벼슬 관","0.6"
"symbols","기호","189","🈵","1F235","찰 만","가득, 찰 만","0.6"
"symbols","기호","190","🔴","1F534","큰 빨간 원","원, 빨강, 빨간 원, 큰 빨간 원","0.6"
"symbols","기호","191","🟠","1F7E0","오렌지색 원","원, 오렌지색, 오렌지색 원","12"
"symbols","기호","192","🟡","1F7E1","노란색 원","원, 노란색, 노란색 원","12"
"symbols","기호","193","🟢","1F7E2","녹색 원","원, 녹색, 녹색 원","12"
"symbols","기호","194","🔵","1F535","큰 파란 원","원, 파랑, 파란 원, 큰 파란 원","0.6"
"symbols","기호","195","🟣","1F7E3","보라색 원","원, 보라색, 보라색 원","12"
"symbols","기호","196","🟤","1F7E4","갈색 원","원, 갈색, 갈색 원","12"
"symbols","기호","197","⚫","26AB","검은색 원","원, 동그라미, 검은색 원","0.6"
"symbols","기호","198","⚪","26AA","동그라미","원, 흰색 원, 동그라미","0.6"
"symbols","기호","199","🟥","1F7E5","빨간색 사각형","빨간색, 사각형, 빨간색 사각형","12"
"symbols","기호","200","🟧","1F7E7","오렌지색 사각형","사각형, 오렌지색, 오렌지색 사각형","12"
"symbols","기호","201","🟨","1F7E8","노란색 사각형","노란색, 사각형, 노란색 사각형","12"
"symbols","기호","202","🟩","1F7E9","녹색 사각형","녹색, 사각형, 녹색 사각형","12"
"symbols","기호","203","🟦","1F7E6","파란색 사각형","사각형, 파란색, 파란색 사각형","12"
"symbols","기호","204","🟪","1F7EA","보라색 사각형","보라색, 사각형, 보라색 사각형","12"
"symbols","기호","205","🟫","1F7EB","갈색 사각형","갈색, 사각형, 갈색 사각형","12"
"symbols","기호","206","⬛","2B1B","큰 검은색 사각형","무늬, 사각형, 큰 검은색 사각형","0.6"
"symbols","기호","207","⬜","2B1C","큰 흰색 사각형","무늬, 사각형, 큰 흰색 사각형","0.6"
"symbols","기호","208","◼️","25FC-FE0F","중간 검은색 사각형","무늬, 사각형, 중간 검은색 사각형","0.6"
"symbols","기호","209","◻️","25FB-FE0F","중간 흰색 사각형","무늬, 사각형, 중간 흰색 사각형","0.6"
"symbols","기호","210","◾","25FE","중각 작은 검은색 사각형","무늬, 사각형, 중각 작은 검은색 사각형","0.6"
"symbols","기호","211","◽","25FD","중간 작은 흰색 사각형","무늬, 사각형, 중간 작은 흰색 사각형","0.6"
"symbols","기호","212","▪️","25AA-FE0F","작은 검은색 사각형","무늬, 사각형, 작은 검은색 사각형","0.6"
"symbols","기호","213","▫️","25AB-FE0F","작은 흰색 사각형","무늬, 사각형, 작은 흰색 사각형","0.6"
"symbols","기호","214","🔶","1F536","큰 주황색 마름모","마름모, 주황색, 오렌지색, 큰 주황색 마름모","0.6"
"symbols","기호","215","🔷","1F537","큰 파란색 마름모","파랑, 마름모, 파란색, 큰 파란색 마름모","0.6"
"symbols","기호","216","🔸","1F538","작은 주황색 마름모","마름모, 주황색, 오렌지색, 작은 주황색 마름모","0.6"
"symbols","기호","217","🔹","1F539","작은 파란색 마름모","파랑, 마름모, 파란색, 작은 파란색 마름모","0.6"
"symbols","기호","218","🔺","1F53A","위쪽 빨간색 삼각형","빨강, 빨간색, 삼각형, 빨간색 위쪽 삼각형, 위쪽 빨간색 삼각형","0.6"
"symbols","기호","219","🔻","1F53B","아래쪽 빨간색 삼각형","빨강, 빨간색, 삼각형, 빨간색 아래쪽 삼각형, 아래쪽 빨간색 삼각형","0.6"
"symbols","기호","220","💠","1F4A0","점이 찍힌 다이아몬드 모양","마름모꼴, 다이아몬드 모양, 점이 찍힌 다이아몬드 모양","0.6"
"symbols","기호","221","🔘","1F518","라디오 버튼","버튼, 라디오, 라디오 버튼","0.6"
"symbols","기호","222","🔳","1F533","테두리가 하얀 사각 버튼","버튼, 사각형, 테두리가 하얀 사각 버튼","0.6"
"symbols","기호","223","🔲","1F532","테두리가 검은 사각 버튼","버튼, 사각형, 테두리가 검은 사각 버튼","0.6"
"flags","플래그","1","🏁","1F3C1","격자 무늬 깃발","레이싱, 스포츠, 격자 무늬, 결승선 깃발, 격자 무늬 깃발","0.6"
"flags","플래그","2","🚩","1F6A9","위치 표시 깃발","깃발, 세모 깃발, 위치 표시, 위치 표시 깃발","0.6"
"flags","플래그","3","🎌","1F38C","엇갈린 일본 국기","국기, 국가 행사, 엇갈린 일본 국기","0.6"
"flags","플래그","4","🏴","1F3F4","펄럭이는 검은색 깃발","깃발, 플래그, 펄럭이는 검은색 깃발","1"
"flags","플래그","5","🏳️","1F3F3-FE0F","펄럭이는 흰색 깃발","깃발, 항복, 플래그, 펄럭이는 흰색 깃발","0.7"
"flags","플래그","6","🏳️‍🌈","1F3F3-FE0F-200D-1F308","무지개 깃발","깃발, 무지개, 무지개 깃발","4"
"flags","플래그","7","🏳️‍⚧️","1F3F3-FE0F-200D-26A7-FE0F","트랜스젠더 깃발","깃발, 분홍색, 하늘색, 하얀색, 트랜스젠더, 트랜스젠더 깃발","13"
"flags","플래그","8","🏴‍☠️","1F3F4-200D-2620-FE0F","해골 깃발","해적, 보물섬, 약탈자, 해적 깃발, 해골 깃발","11"
"flags","플래그","9","🇦🇨","1F1E6-1F1E8","깃발: 어센션섬","AC, 깃발, 깃발: 어센션섬","2"
"flags","플래그","10","🇦🇩","1F1E6-1F1E9","깃발: 안도라","AD, 깃발, 깃발: 안도라","2"
"flags","플래그","11","🇦🇪","1F1E6-1F1EA","깃발: 아랍에미리트","AE, 깃발, 깃발: 아랍에미리트","2"
"flags","플래그","12","🇦🇫","1F1E6-1F1EB","깃발: 아프가니스탄","AF, 깃발, 깃발: 아프가니스탄","2"
"flags","플래그","13","🇦🇬","1F1E6-1F1EC","깃발: 앤티가 바부다","AG, 깃발, 깃발: 앤티가 바부다","2"
"flags","플래그","14","🇦🇮","1F1E6-1F1EE","깃발: 앵귈라","AI, 깃발, 깃발: 앵귈라","2"
"flags","플래그","15","🇦🇱","1F1E6-1F1F1","깃발: 알바니아","AL, 깃발, 깃발: 알바니아","2"
"flags","플래그","16","🇦🇲","1F1E6-1F1F2","깃발: 아르메니아","AM, 깃발, 깃발: 아르메니아","2"
"flags","플래그","17","🇦🇴","1F1E6-1F1F4","깃발: 앙골라","AO, 깃발, 깃발: 앙골라","2"
"flags","플래그","18","🇦🇶","1F1E6-1F1F6","깃발: 남극 대륙","AQ, 깃발, 깃발: 남극 대륙","2"
"flags","플래그","19","🇦🇷","1F1E6-1F1F7","깃발: 아르헨티나","AR, 깃발, 깃발: 아르헨티나","2"
"flags","플래그","20","🇦🇸","1F1E6-1F1F8","깃발: 아메리칸 사모아","AS, 깃발, 깃발: 아메리칸 사모아","2"
"flags","플래그","21","🇦🇹","1F1E6-1F1F9","깃발: 오스트리아","AT, 깃발, 깃발: 오스트리아","2"
"flags","플래그","22","🇦🇺","1F1E6-1F1FA","깃발: 오스트레일리아","AU, 깃발, 깃발: 오스트레일리아","2"
"flags","플래그","23","🇦🇼","1F1E6-1F1FC","깃발: 아루바","AW, 깃발, 깃발: 아루바","2"
"flags","플래그","24","🇦🇽","1F1E6-1F1FD","깃발: 올란드 제도","AX, 깃발, 깃발: 올란드 제도","2"
"flags","플래그","25","🇦🇿","1F1E6-1F1FF","깃발: 아제르바이잔","AZ, 깃발, 깃발: 아제르바이잔","2"
"flags","플래그","26","🇧🇦","1F1E7-1F1E6","깃발: 보스니아 헤르체고비나","BA, 깃발, 깃발: 보스니아 헤르체고비나","2"
"flags","플래그","27","🇧🇧","1F1E7-1F1E7","깃발: 바베이도스","BB, 깃발, 깃발: 바베이도스","2"
"flags","플래그","28","🇧🇩","1F1E7-1F1E9","깃발: 방글라데시","BD, 깃발, 깃발: 방글라데시","2"
"flags","플래그","29","🇧🇪","1F1E7-1F1EA","깃발: 벨기에","BE, 깃발, 깃발: 벨기에","2"
"flags","플래그","30","🇧🇫","1F1E7-1F1EB","깃발: 부르키나파소","BF, 깃발, 깃발: 부르키나파소","2"
"flags","플래그","31","🇧🇬","1F1E7-1F1EC","깃발: 불가리아","BG, 깃발, 깃발: 불가리아","2"
"flags","플래그","32","🇧🇭","1F1E7-1F1ED","깃발: 바레인","BH, 깃발, 깃발: 바레인","2"
"flags","플래그","33","🇧🇮","1F1E7-1F1EE","깃발: 부룬디","BI, 깃발, 깃발: 부룬디","2"
"flags","플래그","34","🇧🇯","1F1E7-1F1EF","깃발: 베냉","BJ, 깃발, 깃발: 베냉","2"
"flags","플래그","35","🇧🇱","1F1E7-1F1F1","깃발: 생바르텔레미","BL, 깃발, 깃발: 생바르텔레미","2"
"flags","플래그","36","🇧🇲","1F1E7-1F1F2","깃발: 버뮤다","BM, 깃발, 깃발: 버뮤다","2"
"flags","플래그","37","🇧🇳","1F1E7-1F1F3","깃발: 브루나이","BN, 깃발, 깃발: 브루나이","2"
"flags","플래그","38","🇧🇴","1F1E7-1F1F4","깃발: 볼리비아","BO, 깃발, 깃발: 볼리비아","2"
"flags","플래그","39","🇧🇶","1F1E7-1F1F6","깃발: 네덜란드령 카리브","BQ, 깃발, 깃발: 네덜란드령 카리브","2"
"flags","플래그","40","🇧🇷","1F1E7-1F1F7","깃발: 브라질","BR, 깃발, 깃발: 브라질","2"
"flags","플래그","41","🇧🇸","1F1E7-1F1F8","깃발: 바하마","BS, 깃발, 깃발: 바하마","2"
"flags","플래그","42","🇧🇹","1F1E7-1F1F9","깃발: 부탄","BT, 깃발, 깃발: 부탄","2"
"flags","플래그","43","🇧🇻","1F1E7-1F1FB","깃발: 부베섬","BV, 깃발, 깃발: 부베섬","2"
"flags","플래그","44","🇧🇼","1F1E7-1F1FC","깃발: 보츠와나","BW, 깃발, 깃발: 보츠와나","2"
"flags","플래그","45","🇧🇾","1F1E7-1F1FE","깃발: 벨라루스","BY, 깃발, 깃발: 벨라루스","2"
